job_title,company,location,category,salary,experience_years,posted_date
Backend Developer,Deloitte,Kolkata,AI,915492,4,01-02-2024
DevOps Engineer,Tech Mahindra,Mumbai,Analytics,832379,3,19-12-2025
Data Analyst,HCLTech,Chennai,Cloud,594183,2,17-02-2024
Backend Developer,Oracle,Pune,Analytics,1057758,4,17-11-2024
Data Scientist,Microsoft,Bangalore,DevOps,898949,3,30-01-2025
Software Developer,Deloitte,Jaipur,AI,1341550,5,24-05-2024
Software Developer,Accenture,Jaipur,Data Science,545867,2,08-04-2025
Data Analyst,Zoho,Hyderabad,Analytics,686731,3,21-03-2025
DevOps Engineer,Zoho,Remote,Analytics,515088,2,15-10-2024
Python Developer,IBM,Hyderabad,DevOps,831440,3,21-08-2025
Machine Learning Engineer,IBM,Pune,Software Development,1026561,4,06-11-2025
Cloud Engineer,TCS,Chennai,AI,1458258,5,14-05-2025
Python Developer,Wipro,Gurgaon,AI,1250526,5,10-03-2025
Data Analyst,TCS,Mumbai,Software Development,827988,3,31-12-2024
Frontend Developer,TCS,Gurgaon,Software Development,849892,3,13-03-2025
Software Developer,Deloitte,Hyderabad,DevOps,512757,2,27-05-2024
Machine Learning Engineer,HCLTech,Noida,AI,822272,3,27-02-2024
Data Analyst,Oracle,Noida,Cloud,1104998,4,02-06-2024
Full Stack Developer,Capgemini,Noida,DevOps,645188,3,31-05-2024
AI Engineer,IBM,Hyderabad,AI,845485,3,27-06-2024
Cloud Engineer,Deloitte,Ahmedabad,Data Science,752406,3,16-11-2025
DevOps Engineer,Wipro,Kolkata,Data Science,948114,4,22-07-2024
Full Stack Developer,TCS,Gurgaon,Web Development,1372819,5,01-07-2025
Software Developer,Accenture,Jaipur,Cloud,335798,1,24-09-2024
Backend Developer,Infosys,Delhi,Web Development,507441,2,29-10-2024
Data Scientist,Amazon,Bangalore,Software Development,910967,4,07-08-2024
DevOps Engineer,Cognizant,Gurgaon,Web Development,1113204,4,02-11-2024
DevOps Engineer,Amazon,Gurgaon,Software Development,646224,3,08-04-2024
Machine Learning Engineer,Google,Bangalore,DevOps,380146,1,20-01-2024
Software Developer,Amazon,Chennai,Cloud,270838,1,17-09-2024
Business Analyst,Tech Mahindra,Mumbai,AI,376733,1,02-05-2025
Machine Learning Engineer,TCS,Jaipur,Analytics,876568,3,20-07-2025
DevOps Engineer,Deloitte,Jaipur,Analytics,1407079,5,29-05-2025
Machine Learning Engineer,Wipro,Pune,Web Development,363178,1,10-06-2024
DevOps Engineer,Google,Chennai,Software Development,1406424,5,24-05-2025
DevOps Engineer,IBM,Kolkata,Software Development,1046032,4,17-05-2024
DevOps Engineer,Amazon,Ahmedabad,DevOps,683782,3,24-07-2024
Data Analyst,Infosys,Remote,Data Science,478680,2,13-05-2024
Data Analyst,Google,Bangalore,Web Development,909049,4,27-05-2025
Software Developer,HCLTech,Delhi,Cloud,723272,3,18-07-2024
AI Engineer,Microsoft,Bangalore,Analytics,217721,1,08-07-2024
Machine Learning Engineer,Deloitte,Chennai,Cloud,1136438,4,09-02-2024
Machine Learning Engineer,Deloitte,Bangalore,Data Science,1543159,5,19-03-2025
Backend Developer,Microsoft,Jaipur,DevOps,484373,2,08-09-2024
Cloud Engineer,TCS,Gurgaon,DevOps,209500,1,08-10-2025
Data Scientist,Deloitte,Pune,Web Development,1327101,5,27-02-2024
Data Analyst,Google,Kolkata,Web Development,756452,3,26-07-2024
Data Analyst,Amazon,Mumbai,AI,1394359,5,06-02-2025
Full Stack Developer,Accenture,Delhi,Web Development,246349,1,05-05-2024
DevOps Engineer,Deloitte,Noida,Web Development,290847,1,29-11-2024
Python Developer,Infosys,Gurgaon,Data Science,1277288,5,20-05-2025
Frontend Developer,HCLTech,Ahmedabad,Analytics,262943,1,23-02-2024
Backend Developer,Google,Kolkata,Data Science,425475,2,24-12-2025
AI Engineer,Amazon,Kolkata,Cloud,343393,1,15-04-2025
Data Scientist,Tech Mahindra,Gurgaon,DevOps,1450281,5,03-02-2025
Business Analyst,Infosys,Jaipur,Software Development,914607,4,30-03-2024
Frontend Developer,HCLTech,Chennai,Analytics,377800,1,20-01-2025
Machine Learning Engineer,Accenture,Kolkata,DevOps,437342,2,02-05-2024
Frontend Developer,IBM,Remote,DevOps,1249271,5,18-07-2025
Frontend Developer,TCS,Jaipur,Software Development,523622,2,29-06-2025
Cloud Engineer,Tech Mahindra,Mumbai,DevOps,1410073,5,19-12-2024
Cloud Engineer,Amazon,Hyderabad,Analytics,670596,3,31-01-2025
AI Engineer,IBM,Remote,Cloud,1503408,5,05-02-2024
Business Analyst,Infosys,Pune,Data Science,473456,2,28-09-2025
Software Developer,Cognizant,Jaipur,AI,486229,2,18-03-2024
Backend Developer,Capgemini,Delhi,Analytics,1457459,5,13-01-2025
Data Scientist,Cognizant,Chennai,Analytics,1195566,4,19-09-2025
DevOps Engineer,IBM,Mumbai,Software Development,613699,3,08-06-2025
Cloud Engineer,IBM,Delhi,Cloud,459640,2,24-02-2025
Software Developer,Infosys,Bangalore,Cloud,399591,1,21-11-2024
DevOps Engineer,Tech Mahindra,Gurgaon,Cloud,504728,2,18-03-2024
DevOps Engineer,Accenture,Remote,AI,363387,1,12-09-2024
Full Stack Developer,HCLTech,Mumbai,DevOps,750125,3,22-01-2024
Business Analyst,Deloitte,Chennai,Software Development,1540607,5,05-04-2025
Business Analyst,Infosys,Delhi,Analytics,1104087,4,29-09-2024
Data Scientist,Infosys,Remote,Software Development,544351,2,17-11-2025
Full Stack Developer,Tech Mahindra,Delhi,Web Development,631847,3,07-09-2024
Backend Developer,Wipro,Ahmedabad,Cloud,895583,3,03-03-2024
Frontend Developer,Amazon,Chennai,DevOps,1098273,4,04-08-2025
Backend Developer,Zoho,Noida,Software Development,517994,2,05-02-2025
AI Engineer,TCS,Bangalore,Software Development,483058,2,25-07-2025
DevOps Engineer,HCLTech,Ahmedabad,Analytics,331499,1,24-03-2024
Cloud Engineer,Infosys,Delhi,AI,326845,1,10-07-2024
AI Engineer,Microsoft,Bangalore,AI,1176363,4,26-01-2025
Machine Learning Engineer,Cognizant,Jaipur,DevOps,271435,1,25-11-2025
Software Developer,Infosys,Pune,Software Development,235251,1,02-01-2024
Machine Learning Engineer,HCLTech,Delhi,Cloud,229324,1,23-01-2024
Frontend Developer,Microsoft,Pune,Software Development,270416,1,09-08-2025
Backend Developer,HCLTech,Remote,Analytics,1152169,4,29-06-2025
Software Developer,Amazon,Gurgaon,Analytics,649517,3,02-07-2024
Data Analyst,Zoho,Pune,Analytics,978940,4,12-12-2025
Machine Learning Engineer,Google,Chennai,Web Development,1127159,4,28-08-2025
Full Stack Developer,Microsoft,Chennai,Analytics,473723,2,25-07-2024
Software Developer,Infosys,Gurgaon,AI,531252,2,26-05-2024
DevOps Engineer,Oracle,Jaipur,Data Science,511082,2,29-11-2024
Frontend Developer,Microsoft,Pune,DevOps,849600,3,27-05-2025
Frontend Developer,Microsoft,Gurgaon,Cloud,935655,4,24-12-2024
Machine Learning Engineer,Tech Mahindra,Bangalore,Web Development,829506,3,02-03-2025
Data Analyst,IBM,Delhi,Web Development,964539,4,01-10-2024
Software Developer,Oracle,Delhi,Cloud,360549,1,08-04-2025
Python Developer,Microsoft,Ahmedabad,DevOps,1108601,4,16-09-2025
Machine Learning Engineer,Zoho,Ahmedabad,Web Development,805722,3,22-08-2025
Data Analyst,IBM,Pune,DevOps,461108,2,31-03-2024
Full Stack Developer,Deloitte,Ahmedabad,Cloud,319963,1,01-11-2024
Business Analyst,Infosys,Pune,Cloud,235134,1,10-10-2024
Data Analyst,Deloitte,Gurgaon,DevOps,1317520,5,04-07-2024
Data Scientist,IBM,Chennai,Web Development,243941,1,09-03-2024
Machine Learning Engineer,Oracle,Remote,Analytics,1131824,4,20-07-2025
AI Engineer,Accenture,Noida,Web Development,444695,2,08-03-2025
Backend Developer,Zoho,Chennai,AI,971889,4,23-06-2024
DevOps Engineer,Tech Mahindra,Gurgaon,AI,1542197,5,02-09-2025
DevOps Engineer,Zoho,Ahmedabad,Software Development,414391,2,05-07-2025
Software Developer,Capgemini,Ahmedabad,DevOps,598393,2,29-12-2024
Software Developer,Wipro,Jaipur,Web Development,679305,3,07-11-2024
Backend Developer,Zoho,Chennai,Web Development,1407749,5,19-07-2024
DevOps Engineer,Zoho,Remote,Analytics,486206,2,11-12-2024
Backend Developer,Cognizant,Chennai,Web Development,1256937,5,04-11-2025
Machine Learning Engineer,HCLTech,Gurgaon,AI,256928,1,07-05-2025
Machine Learning Engineer,Infosys,Delhi,Data Science,593129,2,14-08-2025
Python Developer,Tech Mahindra,Jaipur,Cloud,826155,3,22-10-2024
Cloud Engineer,Wipro,Hyderabad,Web Development,393899,1,01-07-2025
Business Analyst,Deloitte,Noida,Software Development,484607,2,08-06-2025
Software Developer,Amazon,Delhi,Software Development,437374,2,30-03-2024
Data Analyst,Cognizant,Noida,Cloud,1038922,4,24-10-2024
AI Engineer,Wipro,Delhi,DevOps,1148361,4,10-12-2025
AI Engineer,Accenture,Gurgaon,Analytics,624803,3,20-04-2024
Backend Developer,Infosys,Mumbai,Web Development,1233479,5,12-12-2025
Data Scientist,Accenture,Delhi,Data Science,206347,1,20-01-2024
AI Engineer,Infosys,Jaipur,DevOps,1585671,5,26-02-2025
Data Scientist,Capgemini,Hyderabad,Cloud,237177,1,29-09-2025
Software Developer,Google,Bangalore,AI,962701,4,14-08-2024
DevOps Engineer,Accenture,Bangalore,Data Science,637948,3,16-10-2025
Backend Developer,Oracle,Bangalore,Software Development,371008,1,25-08-2025
Data Analyst,Zoho,Kolkata,Data Science,1336697,5,22-06-2025
Business Analyst,Capgemini,Ahmedabad,Data Science,239431,1,21-04-2024
Data Scientist,IBM,Chennai,Data Science,779168,3,09-01-2025
DevOps Engineer,IBM,Jaipur,Web Development,279373,1,30-03-2024
AI Engineer,Infosys,Chennai,Web Development,720301,3,20-09-2025
Data Scientist,Microsoft,Delhi,AI,515164,2,09-10-2024
AI Engineer,IBM,Ahmedabad,AI,1226900,5,29-10-2025
Full Stack Developer,Oracle,Remote,Data Science,805251,3,09-10-2024
Python Developer,Deloitte,Jaipur,Analytics,887723,3,05-04-2025
Backend Developer,Capgemini,Delhi,Data Science,836804,3,06-08-2025
Cloud Engineer,Infosys,Hyderabad,Data Science,871995,3,30-11-2025
Software Developer,Oracle,Mumbai,Cloud,540470,2,26-03-2025
DevOps Engineer,Deloitte,Mumbai,DevOps,1411965,5,05-07-2024
Machine Learning Engineer,HCLTech,Chennai,AI,1396873,5,11-06-2025
AI Engineer,Tech Mahindra,Chennai,DevOps,953852,4,26-01-2024
DevOps Engineer,Cognizant,Mumbai,DevOps,493723,2,27-06-2025
Frontend Developer,HCLTech,Noida,Cloud,206019,1,21-08-2024
Full Stack Developer,HCLTech,Hyderabad,Data Science,1408208,5,03-06-2025
Software Developer,Zoho,Mumbai,Cloud,369821,1,05-08-2025
Machine Learning Engineer,Google,Pune,Software Development,579914,2,24-06-2025
Business Analyst,HCLTech,Pune,AI,1147142,4,06-05-2024
Machine Learning Engineer,Amazon,Delhi,Data Science,494097,2,28-08-2024
Business Analyst,Wipro,Noida,Software Development,851642,3,21-03-2024
AI Engineer,Wipro,Ahmedabad,DevOps,585638,2,16-05-2024
AI Engineer,Cognizant,Bangalore,Software Development,385523,1,20-07-2025
AI Engineer,Zoho,Jaipur,Data Science,403279,2,07-10-2025
Business Analyst,Accenture,Hyderabad,Analytics,912238,4,29-01-2024
Cloud Engineer,Cognizant,Ahmedabad,Data Science,1157310,4,09-04-2025
Frontend Developer,Infosys,Bangalore,Web Development,1575502,5,15-12-2025
Frontend Developer,Deloitte,Chennai,Software Development,728712,3,26-12-2025
Software Developer,Wipro,Ahmedabad,Web Development,1077277,4,12-09-2024
Full Stack Developer,Deloitte,Noida,DevOps,423505,2,15-01-2024
Backend Developer,Capgemini,Hyderabad,DevOps,796915,3,23-12-2024
Machine Learning Engineer,Microsoft,Pune,Software Development,739602,3,06-08-2025
Full Stack Developer,Wipro,Ahmedabad,Data Science,1352986,5,03-02-2024
Backend Developer,Deloitte,Pune,Cloud,846115,3,12-02-2024
Machine Learning Engineer,Capgemini,Pune,Analytics,489262,2,27-05-2025
Frontend Developer,Amazon,Noida,AI,1410838,5,28-02-2024
Frontend Developer,Tech Mahindra,Hyderabad,Analytics,1355660,5,31-12-2024
Business Analyst,Google,Hyderabad,Data Science,1239631,5,13-03-2025
Backend Developer,Infosys,Bangalore,DevOps,760435,3,11-10-2025
Software Developer,Amazon,Delhi,Data Science,572715,2,02-08-2025
Data Analyst,Capgemini,Pune,DevOps,1419321,5,21-08-2025
Full Stack Developer,Microsoft,Bangalore,AI,447447,2,18-09-2024
Backend Developer,Zoho,Bangalore,Analytics,997878,4,02-03-2025
Python Developer,Infosys,Delhi,AI,685360,3,03-06-2024
Data Analyst,Cognizant,Hyderabad,Cloud,1032705,4,01-09-2025
DevOps Engineer,Wipro,Noida,Software Development,1146835,4,17-09-2025
Frontend Developer,Infosys,Pune,Web Development,836885,3,27-03-2025
AI Engineer,IBM,Pune,Web Development,800081,3,05-01-2025
Backend Developer,Deloitte,Bangalore,Web Development,523642,2,08-07-2025
Backend Developer,Deloitte,Jaipur,Analytics,569190,2,21-02-2025
Full Stack Developer,Oracle,Gurgaon,Cloud,1019348,4,02-06-2025
Frontend Developer,Amazon,Bangalore,Web Development,665973,3,15-10-2025
Cloud Engineer,Microsoft,Remote,AI,567906,2,16-03-2024
Business Analyst,IBM,Pune,Data Science,824069,3,11-11-2025
Machine Learning Engineer,Wipro,Jaipur,DevOps,1528983,5,26-01-2025
Full Stack Developer,HCLTech,Ahmedabad,Cloud,1149515,4,12-11-2024
Software Developer,Cognizant,Delhi,Software Development,741992,3,24-07-2024
Business Analyst,HCLTech,Noida,Software Development,604653,3,13-10-2025
Software Developer,Zoho,Ahmedabad,Software Development,1141085,4,04-08-2025
Backend Developer,Wipro,Remote,AI,1423409,5,01-02-2025
DevOps Engineer,HCLTech,Pune,Software Development,469051,2,08-11-2024
Business Analyst,Infosys,Kolkata,Software Development,466854,2,10-03-2024
AI Engineer,Deloitte,Remote,DevOps,294967,1,19-07-2025
Software Developer,IBM,Hyderabad,Software Development,502535,2,25-04-2024
DevOps Engineer,Microsoft,Bangalore,Software Development,399506,1,28-08-2025
DevOps Engineer,Oracle,Delhi,Cloud,777682,3,18-02-2024
AI Engineer,Infosys,Hyderabad,Software Development,1316395,5,16-12-2024
Python Developer,Infosys,Noida,DevOps,338245,1,28-11-2024
Data Scientist,Zoho,Hyderabad,DevOps,1093219,4,26-05-2025
AI Engineer,Infosys,Chennai,Web Development,1390647,5,10-12-2024
Backend Developer,Capgemini,Chennai,Software Development,1167434,4,25-06-2025
Data Analyst,IBM,Kolkata,Analytics,1269659,5,16-03-2024
AI Engineer,Microsoft,Noida,Analytics,458221,2,20-09-2024
Business Analyst,Oracle,Noida,AI,1291618,5,15-06-2025
Frontend Developer,Capgemini,Chennai,Analytics,779020,3,25-10-2025
Data Analyst,IBM,Ahmedabad,DevOps,208400,1,01-01-2025
Python Developer,Tech Mahindra,Pune,Cloud,1118244,4,17-08-2025
Data Scientist,Oracle,Hyderabad,Cloud,1116793,4,30-04-2024
Cloud Engineer,Cognizant,Noida,Data Science,201461,1,13-11-2025
Data Analyst,IBM,Bangalore,Cloud,592469,2,13-02-2024
Data Scientist,Google,Mumbai,Data Science,255308,1,16-01-2024
Data Scientist,HCLTech,Chennai,Analytics,1424096,5,11-01-2025
Python Developer,Wipro,Chennai,Web Development,752100,3,08-11-2024
AI Engineer,Microsoft,Remote,Cloud,749168,3,01-03-2024
Python Developer,Zoho,Pune,Data Science,904731,4,26-03-2024
Cloud Engineer,IBM,Bangalore,Data Science,957580,4,15-06-2024
Cloud Engineer,TCS,Hyderabad,DevOps,938578,4,28-09-2024
Backend Developer,Deloitte,Ahmedabad,Data Science,806352,3,13-02-2025
Full Stack Developer,Capgemini,Kolkata,Web Development,1023831,4,04-10-2024
AI Engineer,Tech Mahindra,Hyderabad,AI,459370,2,12-02-2024
Data Scientist,Capgemini,Noida,Web Development,385055,1,17-06-2025
DevOps Engineer,Zoho,Delhi,Web Development,745383,3,09-07-2024
Machine Learning Engineer,Amazon,Ahmedabad,AI,1248685,5,13-08-2024
Backend Developer,Accenture,Kolkata,DevOps,1109629,4,18-06-2025
DevOps Engineer,IBM,Hyderabad,Web Development,509236,2,23-10-2025
AI Engineer,Google,Gurgaon,AI,1526888,5,16-03-2025
AI Engineer,HCLTech,Gurgaon,Web Development,1504333,5,29-05-2024
Data Analyst,Accenture,Delhi,AI,577682,2,02-04-2024
Software Developer,IBM,Pune,Software Development,792381,3,27-03-2025
Cloud Engineer,Capgemini,Hyderabad,AI,581916,2,12-03-2024
Business Analyst,Infosys,Noida,AI,940594,4,08-06-2024
Cloud Engineer,Google,Chennai,Software Development,568353,2,13-03-2024
Software Developer,Oracle,Pune,Web Development,1543007,5,15-12-2024
Python Developer,Deloitte,Gurgaon,Data Science,1029293,4,01-09-2024
DevOps Engineer,TCS,Jaipur,Software Development,1575994,5,24-10-2024
DevOps Engineer,Deloitte,Hyderabad,DevOps,1457762,5,28-06-2024
Frontend Developer,IBM,Jaipur,Software Development,624813,3,19-12-2024
Full Stack Developer,HCLTech,Jaipur,Web Development,520548,2,03-04-2025
Cloud Engineer,Cognizant,Pune,Software Development,926176,4,10-02-2024
Data Analyst,Microsoft,Chennai,Data Science,1128382,4,04-05-2025
DevOps Engineer,Accenture,Noida,Web Development,696209,3,05-02-2025
DevOps Engineer,Microsoft,Pune,Web Development,397069,1,11-09-2024
Machine Learning Engineer,Capgemini,Noida,Data Science,1030702,4,10-08-2024
DevOps Engineer,Google,Remote,AI,1436680,5,17-04-2025
Machine Learning Engineer,HCLTech,Kolkata,AI,496810,2,02-04-2025
Cloud Engineer,Capgemini,Delhi,Web Development,1264078,5,11-01-2025
Machine Learning Engineer,Microsoft,Gurgaon,Web Development,796136,3,27-09-2024
AI Engineer,HCLTech,Bangalore,Software Development,254186,1,18-04-2025
Backend Developer,Deloitte,Chennai,Cloud,307180,1,27-11-2025
Data Scientist,Infosys,Ahmedabad,DevOps,234772,1,07-04-2024
Business Analyst,TCS,Ahmedabad,Data Science,561527,2,17-05-2025
Backend Developer,IBM,Pune,DevOps,1030436,4,01-03-2025
Software Developer,Microsoft,Remote,Software Development,237204,1,17-02-2025
Machine Learning Engineer,Wipro,Ahmedabad,Analytics,1500614,5,10-10-2024
AI Engineer,Microsoft,Delhi,Software Development,492888,2,02-07-2025
Data Scientist,Zoho,Remote,Cloud,653642,3,02-12-2024
Cloud Engineer,Deloitte,Hyderabad,DevOps,914759,4,20-07-2025
Backend Developer,Deloitte,Remote,DevOps,1326407,5,21-09-2025
Machine Learning Engineer,Google,Hyderabad,DevOps,727407,3,16-04-2024
Backend Developer,Oracle,Mumbai,Software Development,983097,4,26-08-2024
Data Analyst,Zoho,Jaipur,Analytics,241532,1,25-08-2025
Machine Learning Engineer,Wipro,Pune,Cloud,398540,1,04-03-2025
DevOps Engineer,Wipro,Gurgaon,Software Development,1308212,5,24-06-2024
Frontend Developer,Google,Kolkata,Web Development,384878,1,03-01-2024
Full Stack Developer,IBM,Remote,Data Science,208459,1,29-05-2025
Backend Developer,Amazon,Delhi,Cloud,1480006,5,04-03-2024
Business Analyst,Wipro,Pune,DevOps,488469,2,04-10-2024
Frontend Developer,Wipro,Jaipur,Analytics,761728,3,22-04-2024
Frontend Developer,Zoho,Delhi,Analytics,566281,2,04-09-2024
Machine Learning Engineer,Cognizant,Bangalore,Cloud,1191277,4,03-04-2024
Software Developer,Capgemini,Hyderabad,Analytics,1114690,4,03-10-2024
Software Developer,Microsoft,Mumbai,Cloud,1389661,5,20-08-2025
Data Analyst,Zoho,Remote,Web Development,1140936,4,20-11-2024
Full Stack Developer,Oracle,Gurgaon,Data Science,1476263,5,14-07-2024
Backend Developer,Google,Chennai,Cloud,430777,2,02-08-2024
Backend Developer,Microsoft,Noida,Analytics,1583353,5,03-07-2025
Python Developer,Wipro,Jaipur,AI,534545,2,25-09-2025
Cloud Engineer,TCS,Delhi,AI,329494,1,13-02-2024
Cloud Engineer,Microsoft,Bangalore,Web Development,1121081,4,30-01-2024
Data Scientist,Zoho,Hyderabad,Web Development,686004,3,13-07-2024
Full Stack Developer,Microsoft,Pune,DevOps,1100585,4,13-04-2024
Cloud Engineer,Tech Mahindra,Chennai,Cloud,1470589,5,12-02-2024
Full Stack Developer,Deloitte,Jaipur,DevOps,1243908,5,06-07-2024
DevOps Engineer,Tech Mahindra,Jaipur,Web Development,946741,4,18-06-2025
Software Developer,TCS,Pune,Analytics,394479,1,10-08-2025
Python Developer,Tech Mahindra,Delhi,Data Science,437337,2,02-02-2025
Machine Learning Engineer,Wipro,Noida,AI,804068,3,05-02-2025
Cloud Engineer,Cognizant,Pune,Cloud,391750,1,06-04-2025
AI Engineer,Tech Mahindra,Delhi,Cloud,754886,3,09-12-2025
Frontend Developer,Deloitte,Remote,Data Science,1516006,5,19-09-2025
Machine Learning Engineer,Cognizant,Kolkata,Analytics,1083019,4,12-09-2025
Business Analyst,Accenture,Hyderabad,Cloud,954545,4,25-10-2024
AI Engineer,Capgemini,Ahmedabad,Analytics,1114386,4,14-07-2025
Backend Developer,Microsoft,Delhi,AI,1530638,5,16-08-2024
Cloud Engineer,Microsoft,Chennai,DevOps,417897,2,18-07-2025
Python Developer,Amazon,Ahmedabad,Analytics,1343305,5,31-12-2025
Software Developer,Amazon,Mumbai,Web Development,1072393,4,25-01-2024
Cloud Engineer,Oracle,Kolkata,DevOps,818212,3,08-05-2025
Frontend Developer,Microsoft,Bangalore,Web Development,1166807,4,14-09-2024
